CustomerID,NumTransactions,TotalQuantity,TotalSpend,IsZeroSpend,IsNegativeSpend,IsZeroOrNegativeQuantity,IsProblemCustomer
12572.0,3,450,1004.72,False,False,False,False
12573.0,1,84,160.54000000000002,False,False,False,False
12574.0,1,61,218.45,False,False,False,False
12576.0,6,964,1306.98,False,False,False,False
12577.0,4,466,595.4,False,False,False,False
12578.0,4,1171,2753.36,False,False,False,False
12579.0,3,278,410.72,False,False,False,False
12580.0,1,238,415.7,False,False,False,False
12581.0,1,161,197.71,False,False,False,False
12582.0,2,300,511.36,False,False,False,False
12583.0,18,5009,7187.34,False,False,False,False
12584.0,18,354,1893.95,False,False,False,False
12585.0,4,1258,1982.81,False,False,False,False
12586.0,2,77,179.94000000000003,False,False,False,False
12587.0,1,51,144.0,False,False,False,False
12588.0,1,53,214.89999999999998,False,False,False,False
12589.0,2,306,646.68,False,False,False,False
12590.0,3,4279,9861.38,False,False,False,False
12591.0,1,228,452.84999999999997,False,False,False,False
12592.0,2,290,437.6,False,False,False,False
12593.0,3,206,418.09999999999997,False,False,False,False
12594.0,11,1776,3320.2200000000003,False,False,False,False
12596.0,2,474,618.27,False,False,False,False
12597.0,5,2187,3683.13,False,False,False,False
12598.0,9,1940,3002.68,False,False,False,False
12599.0,7,956,1032.58,False,False,False,False
12600.0,11,773,2581.04,False,False,False,False
12601.0,6,244,569.5600000000001,False,False,False,False
12602.0,1,162,153.12,False,False,False,False
12603.0,1,63,739.1999999999999,False,False,False,False
12604.0,2,201,254.18,False,False,False,False
12605.0,1,-4,-7.5,False,True,True,True
12607.0,2,0,3.552713678800501e-15,False,False,True,True
12609.0,3,648,1126.85,False,False,False,False
12610.0,7,1028,2057.99,False,False,False,False
12611.0,1,846,1193.32,False,False,False,False
12612.0,2,251,643.59,False,False,False,False
12613.0,6,1596,3218.98,False,False,False,False
12614.0,1,76,315.6,False,False,False,False
12615.0,4,1376,2291.19,False,False,False,False
12616.0,5,273,657.25,False,False,False,False
12617.0,1,213,355.53,False,False,False,False
12618.0,1,96,177.31,False,False,False,False
12619.0,13,3354,3214.81,False,False,False,False
12620.0,3,1181,1339.41,False,False,False,False
12621.0,23,7404,13612.07,False,False,False,False
12622.0,1,69,180.1,False,False,False,False
12623.0,1,191,305.1,False,False,False,False
12624.0,2,355,641.13,False,False,False,False
12625.0,3,1577,2614.32,False,False,False,False
12626.0,13,3350,6388.35,False,False,False,False
12627.0,7,2752,4478.53,False,False,False,False
12628.0,4,445,769.61,False,False,False,False
12630.0,2,548,1270.88,False,False,False,False
12631.0,1,236,640.5,False,False,False,False
12633.0,5,1149,2140.63,False,False,False,False
12635.0,2,1172,1689.18,False,False,False,False
12637.0,10,2990,5953.25,False,False,False,False
12638.0,1,577,671.69,False,False,False,False
12639.0,1,201,486.1,False,False,False,False
12640.0,3,311,1174.58,False,False,False,False
12641.0,1,72,185.9,False,False,False,False
12642.0,3,552,1013.26,False,False,False,False
12643.0,6,1808,3344.64,False,False,False,False
12644.0,1,325,477.91,False,False,False,False
12645.0,5,1072,1755.38,False,False,False,False
12646.0,2,897,1346.97,False,False,False,False
12647.0,13,1419,3669.92,False,False,False,False
12648.0,1,160,318.05,False,False,False,False
12649.0,4,574,603.71,False,False,False,False
12650.0,1,254,314.44,False,False,False,False
12651.0,1,78,114.0,False,False,False,False
12652.0,2,502,914.53,False,False,False,False
12653.0,2,919,2209.85,False,False,False,False
12654.0,5,264,601.98,False,False,False,False
12656.0,8,1708,3982.72,False,False,False,False
12657.0,5,654,1152.06,False,False,False,False
12658.0,1,320,686.05,False,False,False,False
12659.0,1,105,91.68,False,False,False,False
12660.0,1,127,245.1,False,False,False,False
12662.0,12,2040,3817.08,False,False,False,False
12664.0,10,1202,4863.88,False,False,False,False
12665.0,2,36,61.75,False,False,False,False
12666.0,1,-56,-227.44,False,True,True,True
12667.0,1,395,620.13,False,False,False,False
12668.0,6,1595,3743.18,False,False,False,False
12669.0,4,1114,1607.73,False,False,False,False
12670.0,6,1391,2986.15,False,False,False,False
12672.0,1,78,225.89999999999998,False,False,False,False
12673.0,2,351,610.52,False,False,False,False
12674.0,7,1102,1919.31,False,False,False,False
12676.0,6,670,1331.39,False,False,False,False
12678.0,13,10899,17588.26,False,False,False,False
12679.0,9,530,1058.67,False,False,False,False
12680.0,4,443,862.81,False,False,False,False
12681.0,27,7518,13677.59,False,False,False,False
12682.0,31,5575,12288.22,False,False,False,False
12683.0,20,4903,8221.09,False,False,False,False
12684.0,7,1985,2283.63,False,False,False,False
12685.0,6,1523,2863.08,False,False,False,False
12686.0,1,107,89.14,False,False,False,False
12688.0,1,3028,4873.8099999999995,False,False,False,False
12689.0,2,628,1247.61,False,False,False,False
12690.0,1,106,389.01,False,False,False,False
12691.0,6,394,1035.8,False,False,False,False
12693.0,6,250,830.96,False,False,False,False
12694.0,2,509,869.67,False,False,False,False
12695.0,4,220,582.1,False,False,False,False
12697.0,5,499,939.02,False,False,False,False
12700.0,6,2963,4867.99,False,False,False,False
12701.0,2,678,797.71,False,False,False,False
12702.0,1,53,219.0,False,False,False,False
12703.0,2,161,274.7,False,False,False,False
12704.0,10,1003,2220.84,False,False,False,False
12705.0,14,3973,6814.24,False,False,False,False
12707.0,1,256,603.42,False,False,False,False
12708.0,16,1270,2616.32,False,False,False,False
12709.0,26,3832,9294.1,False,False,False,False
12710.0,4,849,1130.57,False,False,False,False
12712.0,17,1044,4241.63,False,False,False,False
12713.0,1,508,848.55,False,False,False,False
12714.0,5,3069,4708.86,False,False,False,False
12715.0,1,197,353.86,False,False,False,False
12716.0,2,708,1053.49,False,False,False,False
12717.0,3,505,980.98,False,False,False,False
12718.0,1,203,238.25,False,False,False,False
12719.0,3,361,608.1,False,False,False,False
12720.0,29,4654,5713.28,False,False,False,False
12721.0,7,1954,2628.98,False,False,False,False
12722.0,6,560,904.33,False,False,False,False
12723.0,5,434,725.07,False,False,False,False
12724.0,4,445,1031.41,False,False,False,False
12725.0,1,164,427.8,False,False,False,False
12726.0,7,3143,2609.1,False,False,False,False
12727.0,9,2085,3947.7,False,False,False,False
12728.0,4,419,836.33,False,False,False,False
12729.0,1,233,453.01,False,False,False,False
12731.0,14,8366,18793.41,False,False,False,False
12732.0,1,111,236.26000000000002,False,False,False,False
12733.0,1,137,383.95,False,False,False,False
12734.0,1,88,110.39999999999999,False,False,False,False
12735.0,2,368,779.5699999999999,False,False,False,False
12736.0,1,173,234.0,False,False,False,False
12738.0,1,148,155.35,False,False,False,False
12739.0,2,486,1013.04,False,False,False,False
12740.0,1,342,427.6,False,False,False,False
12743.0,2,319,546.43,False,False,False,False
12744.0,10,5234,9120.39,False,False,False,False
12747.0,11,1275,4196.01,False,False,False,False
12748.0,223,24209,29072.1,False,False,False,False
12749.0,8,1422,3868.2,False,False,False,False
12750.0,1,137,275.88,False,False,False,False
12752.0,1,2262,4366.78,False,False,False,False
12753.0,11,11250,21024.01,False,False,False,False
12754.0,5,6479,2949.12,False,False,False,False
12755.0,4,866,2203.2,False,False,False,False
12756.0,1,144,112.07999999999998,False,False,False,False
12757.0,19,2385,4227.7,False,False,False,False
12758.0,2,2135,2791.59,False,False,False,False
12759.0,3,902,1531.44,False,False,False,False
12762.0,2,1227,1898.52,False,False,False,False
12763.0,2,316,494.08,False,False,False,False
12764.0,1,386,1693.88,False,False,False,False
12766.0,7,3646,6989.63,False,False,False,False
12769.0,1,356,1143.6,False,False,False,False
12770.0,1,743,1351.45,False,False,False,False
12772.0,1,556,892.47,False,False,False,False
12775.0,6,853,1351.24,False,False,False,False
12778.0,7,824,804.23,False,False,False,False
12779.0,12,1996,3868.7,False,False,False,False
12781.0,5,592,707.72,False,False,False,False
12782.0,6,1070,2273.32,False,False,False,False
12783.0,8,622,1603.87,False,False,False,False
12784.0,2,300,574.42,False,False,False,False
12785.0,2,128,305.71,False,False,False,False
12787.0,3,261,463.66,False,False,False,False
12789.0,1,4,91.85,False,False,False,False
12790.0,1,166,324.92,False,False,False,False
12791.0,1,97,192.60000000000002,False,False,False,False
12792.0,1,217,400.53999999999996,False,False,False,False
12793.0,2,295,545.48,False,False,False,False
12794.0,2,592,860.41,False,False,False,False
12795.0,1,68,430.48,False,False,False,False
12797.0,3,79,194.18,False,False,False,False
12798.0,3,5256,6977.04,False,False,False,False
12802.0,2,302,412.58,False,False,False,False
12808.0,3,188,483.65000000000003,False,False,False,False
12809.0,2,219,484.36,False,False,False,False
12811.0,3,230,514.85,False,False,False,False
12812.0,1,164,229.64000000000001,False,False,False,False
12814.0,1,49,125.92,False,False,False,False
12815.0,2,379,1063.46,False,False,False,False
12816.0,2,128,572.2,False,False,False,False
12817.0,1,53,166.04,False,False,False,False
12818.0,2,923,1517.88,False,False,False,False
12820.0,4,722,942.34,False,False,False,False
12821.0,1,70,92.72,False,False,False,False
12822.0,3,548,918.98,False,False,False,False
12823.0,5,230,1759.5,False,False,False,False
12824.0,1,232,397.12,False,False,False,False
12826.0,8,1054,1468.1200000000001,False,False,False,False
12827.0,3,197,430.15000000000003,False,False,False,False
12828.0,6,494,1018.71,False,False,False,False
12829.0,3,375,253.05,False,False,False,False
12830.0,7,9847,6748.4,False,False,False,False
12831.0,1,135,215.05,False,False,False,False
12832.0,2,195,383.03,False,False,False,False
12833.0,1,156,417.38,False,False,False,False
12834.0,1,110,312.38,False,False,False,False
12836.0,4,1064,2612.86,False,False,False,False
12837.0,1,24,134.1,False,False,False,False
12838.0,2,359,683.13,False,False,False,False
12839.0,16,3804,5583.62,False,False,False,False
12840.0,6,1505,2714.27,False,False,False,False
12841.0,26,2683,3876.4,False,False,False,False
12842.0,2,547,1118.99,False,False,False,False
12843.0,9,753,1680.76,False,False,False,False
12844.0,2,125,325.96000000000004,False,False,False,False
12845.0,4,204,354.09,False,False,False,False
12847.0,1,909,871.54,False,False,False,False
12849.0,2,623,1050.8899999999999,False,False,False,False
12851.0,1,109,135.18,False,False,False,False
12852.0,2,145,299.75,False,False,False,False
12853.0,9,782,1881.7,False,False,False,False
12854.0,5,622,1289.15,False,False,False,False
12855.0,1,30,38.1,False,False,False,False
12856.0,8,1076,2162.68,False,False,False,False
12857.0,2,343,1106.4,False,False,False,False
12863.0,2,186,504.2,False,False,False,False
12864.0,1,216,147.12,False,False,False,False
12865.0,3,877,1548.07,False,False,False,False
12866.0,1,171,559.12,False,False,False,False
12867.0,10,4274,3986.22,False,False,False,False
12868.0,6,928,1607.0600000000002,False,False,False,False
12870.0,1,-2,-14.899999999999999,False,True,True,True
12871.0,2,200,380.64,False,False,False,False
12872.0,2,319,599.97,False,False,False,False
12873.0,1,128,374.0,False,False,False,False
12875.0,2,2019,343.2300000000001,False,False,False,False
12876.0,2,1941,2218.02,False,False,False,False
12877.0,12,1178,1535.77,False,False,False,False
12878.0,3,536,841.64,False,False,False,False
12879.0,4,363,552.5699999999999,False,False,False,False
12881.0,1,21,298.0,False,False,False,False
12882.0,2,246,1463.04,False,False,False,False
12883.0,4,196,703.47,False,False,False,False
12884.0,1,43,309.05,False,False,False,False
12885.0,4,654,1158.27,False,False,False,False
12886.0,3,761,1351.09,False,False,False,False
12888.0,4,68,313.77,False,False,False,False
12890.0,1,259,380.46999999999997,False,False,False,False
12891.0,3,950,331.0,False,False,False,False
12893.0,1,96,188.14,False,False,False,False
12895.0,3,204,347.3,False,False,False,False
12897.0,2,110,216.5,False,False,False,False
12901.0,36,20915,16293.1,False,False,False,False
12902.0,1,66,138.68,False,False,False,False
12904.0,2,302,509.58,False,False,False,False
12906.0,5,1749,2919.81,False,False,False,False
12908.0,4,0,246.0,False,False,True,True
12909.0,8,1270,2128.83,False,False,False,False
12910.0,8,1692,3075.04,False,False,False,False
12912.0,5,670,1662.3,False,False,False,False
12913.0,5,1419,2483.63,False,False,False,False
12915.0,2,93,363.65,False,False,False,False
12916.0,5,1111,2982.35,False,False,False,False
12917.0,1,120,594.0,False,False,False,False
12919.0,8,668,1301.44,False,False,False,False
12920.0,1,129,164.23,False,False,False,False
12921.0,50,9454,16389.74,False,False,False,False
12922.0,1,370,405.38,False,False,False,False
12923.0,1,69,176.97,False,False,False,False
12924.0,5,480,929.95,False,False,False,False
12925.0,2,541,694.05,False,False,False,False
12928.0,5,1472,2062.7000000000003,False,False,False,False
12929.0,2,36,105.1,False,False,False,False
12930.0,4,250,409.9,False,False,False,False
12931.0,20,23377,33462.81,False,False,False,False
12933.0,4,498,606.28,False,False,False,False
12935.0,8,1852,2156.45,False,False,False,False
12936.0,5,539,1012.9,False,False,False,False
12937.0,4,1007,1504.27,False,False,False,False
12938.0,1,140,114.14,False,False,False,False
12939.0,8,4876,11581.8,False,False,False,False
12940.0,4,406,876.29,False,False,False,False
12942.0,3,203,683.9,False,False,False,False
12943.0,1,-1,-3.75,False,True,True,True
12944.0,2,289,604.51,False,False,False,False
12945.0,1,165,462.95,False,False,False,False
12947.0,11,1157,1407.29,False,False,False,False
12948.0,8,1077,2053.7,False,False,False,False
12949.0,10,2363,4143.02,False,False,False,False
12950.0,3,1380,1843.0,False,False,False,False
12951.0,8,500,1042.07,False,False,False,False
12952.0,5,652,1382.8400000000001,False,False,False,False
12953.0,1,84,329.85,False,False,False,False
12955.0,14,3642,4734.26,False,False,False,False
12956.0,1,34,108.07,False,False,False,False
12957.0,12,2531,3979.04,False,False,False,False
12962.0,2,129,266.39,False,False,False,False
12963.0,9,873,1841.03,False,False,False,False
12965.0,1,283,771.91,False,False,False,False
12966.0,1,75,160.18,False,False,False,False
12967.0,4,243,1194.75,False,False,False,False
12968.0,1,73,135.95,False,False,False,False
12970.0,4,310,452.24,False,False,False,False
12971.0,89,9203,10930.26,False,False,False,False
12974.0,1,24,144.8,False,False,False,False
12976.0,1,561,738.6,False,False,False,False
12977.0,1,12,39.239999999999995,False,False,False,False
12980.0,12,864,7092.06,False,False,False,False
12981.0,2,242,372.21999999999997,False,False,False,False
12982.0,2,278,377.2,False,False,False,False
12984.0,1,26,97.5,False,False,False,False
12985.0,3,1413,1215.6200000000001,False,False,False,False
12987.0,3,217,545.0,False,False,False,False
12988.0,1,136,535.32,False,False,False,False
12989.0,19,2915,6854.51,False,False,False,False
12990.0,3,200,409.5,False,False,False,False
12991.0,2,405,503.76,False,False,False,False
12993.0,4,240,414.76,False,False,False,False
12994.0,5,440,902.22,False,False,False,False
12995.0,2,98,200.72,False,False,False,False
12997.0,7,648,1197.94,False,False,False,False
12999.0,3,342,455.88,False,False,False,False
13000.0,3,379,534.85,False,False,False,False
13001.0,15,5497,9797.92,False,False,False,False
13002.0,1,73,120.94999999999999,False,False,False,False
13003.0,3,103,149.05,False,False,False,False
13004.0,22,4796,5613.43,False,False,False,False
13005.0,3,167,468.95,False,False,False,False
13006.0,1,55,81.57,False,False,False,False
13008.0,2,115,178.46999999999997,False,False,False,False
13011.0,1,13,50.550000000000004,False,False,False,False
13012.0,11,671,1311.6200000000001,False,False,False,False
13013.0,15,2217,4786.99,False,False,False,False
13014.0,16,884,3365.43,False,False,False,False
13015.0,5,1617,3346.28,False,False,False,False
13016.0,3,527,789.89,False,False,False,False
13017.0,1,48,204.0,False,False,False,False
13018.0,29,5434,7272.75,False,False,False,False
13021.0,12,1336,2584.4,False,False,False,False
13023.0,2,286,689.9,False,False,False,False
13026.0,8,1586,936.15,False,False,False,False
13027.0,6,17280,6912.0,False,False,False,False
13028.0,3,796,659.68,False,False,False,False
13029.0,3,134,1247.5,False,False,False,False
13030.0,2,394,799.48,False,False,False,False
13032.0,3,367,996.52,False,False,False,False
13033.0,1,83,190.55,False,False,False,False
13034.0,2,369,642.77,False,False,False,False
13035.0,3,627,886.63,False,False,False,False
13037.0,3,431,881.07,False,False,False,False
13038.0,3,360,908.46,False,False,False,False
13040.0,2,355,676.99,False,False,False,False
13043.0,2,251,471.57,False,False,False,False
13044.0,1,429,560.47,False,False,False,False
13045.0,1,221,305.28000000000003,False,False,False,False
13046.0,2,264,629.31,False,False,False,False
13047.0,18,1355,3079.1,False,False,False,False
13048.0,5,1230,1805.91,False,False,False,False
13049.0,2,268,656.6800000000001,False,False,False,False
13050.0,28,3707,5684.61,False,False,False,False
13052.0,1,222,348.15000000000003,False,False,False,False
13055.0,4,891,1201.96,False,False,False,False
13058.0,3,52,271.40000000000003,False,False,False,False
13059.0,1,35,183.4,False,False,False,False
13060.0,1,123,307.53,False,False,False,False
13061.0,1,107,248.61,False,False,False,False
13062.0,1,343,346.98,False,False,False,False
13064.0,4,516,1119.49,False,False,False,False
13065.0,1,74,205.86,False,False,False,False
13066.0,3,320,430.9,False,False,False,False
13067.0,1,32,115.46000000000001,False,False,False,False
13068.0,2,200,344.0,False,False,False,False
13069.0,27,5466,3717.82,False,False,False,False
13070.0,1,110,228.8,False,False,False,False
13072.0,1,69,177.15,False,False,False,False
13075.0,1,485,919.61,False,False,False,False
13077.0,4,863,729.27,False,False,False,False
13078.0,43,5557,12432.28,False,False,False,False
13079.0,5,62,220.10000000000002,False,False,False,False
13080.0,1,120,58.08,False,False,False,False
13081.0,21,18929,27964.48,False,False,False,False
13082.0,10,4313,3595.48,False,False,False,False
13083.0,2,187,303.75,False,False,False,False
13085.0,3,108,272.38,False,False,False,False
13089.0,118,30787,57385.88,False,False,False,False
13090.0,18,2194,8689.39,False,False,False,False
13091.0,2,450,319.82,False,False,False,False
13092.0,6,271,459.83,False,False,False,False
13093.0,13,3943,7741.47,False,False,False,False
13094.0,16,1542,1708.8600000000001,False,False,False,False
13095.0,1,144,74.39999999999999,False,False,False,False
13097.0,14,2341,5893.32,False,False,False,False
13098.0,41,15911,28658.88,False,False,False,False
13099.0,1,288,207.35999999999999,False,False,False,False
13101.0,1,113,101.19,False,False,False,False
13102.0,27,4160,6336.29,False,False,False,False
13103.0,1,82,243.94,False,False,False,False
13104.0,6,504,1098.48,False,False,False,False
13106.0,2,14,59.5,False,False,False,False
13107.0,5,1288,1524.07,False,False,False,False
13108.0,1,298,350.06,False,False,False,False
13109.0,5,514,766.84,False,False,False,False
13110.0,8,384,1452.8700000000001,False,False,False,False
13113.0,40,2589,10510.0,False,False,False,False
13115.0,14,1534,2205.63,False,False,False,False
13116.0,2,290,485.19,False,False,False,False
13117.0,8,945,984.91,False,False,False,False
13118.0,7,389,1125.0,False,False,False,False
13120.0,1,12,30.599999999999998,False,False,False,False
13121.0,2,227,254.73,False,False,False,False
13122.0,2,585,922.39,False,False,False,False
13124.0,3,2147,3866.33,False,False,False,False
13126.0,10,2130,2056.29,False,False,False,False
13127.0,1,127,259.17,False,False,False,False
13130.0,1,32,64.0,False,False,False,False
13131.0,4,443,1039.3,False,False,False,False
13132.0,1,20,77.3,False,False,False,False
13133.0,2,32,109.8,False,False,False,False
13134.0,7,1044,1740.63,False,False,False,False
13135.0,1,4300,3096.0,False,False,False,False
13136.0,11,1312,2545.38,False,False,False,False
13137.0,9,2225,3605.08,False,False,False,False
13138.0,6,473,962.39,False,False,False,False
13139.0,8,2418,5055.79,False,False,False,False
13140.0,3,186,423.72,False,False,False,False
13141.0,6,1547,2385.8,False,False,False,False
13142.0,1,258,307.09,False,False,False,False
13144.0,1,21,110.95,False,False,False,False
13145.0,5,142,614.77,False,False,False,False
13146.0,1,154,228.91,False,False,False,False
13147.0,4,144,712.8000000000001,False,False,False,False
13148.0,17,1828,3348.48,False,False,False,False
13149.0,4,1280,1676.06,False,False,False,False
13151.0,2,361,1250.3700000000001,False,False,False,False
13153.0,1,418,486.22,False,False,False,False
13154.0,1,-1,-611.86,False,True,True,True
13155.0,4,497,971.76,False,False,False,False
